"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Heraclides rumiko","2017-09-05 21:44:35 -0700","","1515–1541 Granite Hills Dr, El Cajon, CA, US",32.7852414567,-116.9252142452,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7803988","https://static.inaturalist.org/photos/10262755/medium.jpg?1504673198","chloesalmu",7803988,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"Tue Sep 05 2017 21:44:35 GMT-0700 (PDT)","2017-09-05","2017-09-06 04:44:35 UTC","Pacific Time (US & Canada)",63,"","","false","","",NA,615445,"2017-09-06 04:46:21 UTC","2017-09-07 04:37:02 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-09-05 15:57:44 -0700","","4846–4856 Tecolote Rd, San Diego, CA, US",32.7758833333,-117.1983866667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7802813","https://static.inaturalist.org/photos/10260801/medium.jpg?1504665228","dean_leavitt",7802813,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"Tue Sep 05 2017 15:57:44 GMT-0700 (PDT)","2017-09-05","2017-09-05 22:57:44 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,25718,"2017-09-06 02:33:06 UTC","2017-09-06 15:49:31 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-09-03 15:51:00 -0500","","Santiago, N.L., México",25.4090533333,-100.1319566667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7799197","https://static.inaturalist.org/photos/10254499/medium.jpeg?1504648037","pedro_alanis",7799197,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017/09/03 3:51 PM CDT","2017-09-03","2017-09-03 20:51:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,61090,"2017-09-05 22:04:21 UTC","2017-09-06 01:56:24 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-09-04 10:00:00 -0700","One seen landing on willows at small drainage pond.","Hahamongna Watershed Park, North Arroyo, Pasadena, CA, USA",34.1869381472,-118.1731485456,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7790481","https://static.inaturalist.org/photos/10241035/medium.jpeg?1504584429","mickeylong",7790481,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"2017/09/04 10:00 AM PDT","2017-09-04","2017-09-04 17:00:00 UTC","Pacific Time (US & Canada)",114,"","","false","","",NA,38718,"2017-09-05 04:12:32 UTC","2017-09-05 04:16:38 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-13 11:46:00 -0500","","National Butterfly Center, Hidalgo County, TX",26.1794888889,-98.3653333333,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7783459","https://static.inaturalist.org/photos/10229055/medium.jpg?1504558448","ecarpe",7783459,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"2017/08/13 11:46 AM CDT","2017-08-13","2017-08-13 16:46:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,68260,"2017-09-04 20:55:48 UTC","2017-09-06 01:00:10 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-09-04 11:59:00 -0700","","Arcadia, CA, USA",34.1406033333,-118.0559866667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7782362","https://static.inaturalist.org/photos/10227185/medium.jpg?1504555749","jmaley",7782362,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017/09/04 11:59 AM PDT","2017-09-04","2017-09-04 18:59:00 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,210826,"2017-09-04 20:13:19 UTC","2017-09-05 00:21:30 UTC","research","CC0",NA,"false"
"Heraclides rumiko","2017-09-03 10:16:11 -0700","","1415 E Loma Alta Dr, Altadena, CA, US",34.1948916667,-118.1206445,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7764854","https://static.inaturalist.org/photos/10199327/medium.jpg?1504463713","ocean_beach_goth",7764854,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"Sun Sep 03 2017 10:16:11 GMT-0700 (PDT)","2017-09-03","2017-09-03 17:16:11 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,398213,"2017-09-03 18:34:45 UTC","2017-09-04 01:26:49 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-09-01 12:12:00 -0500","","Sin Nombre de Col 51, Monterrey, N.L., Mexico",25.5512897587,-100.2271373824,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7755284","https://static.inaturalist.org/photos/10183776/medium.jpg?1504394006","gerardojuan",7755284,"Mariposa cometa","Insecta",509627,"false",1,0,"2017/09/01 12:12 PM CDT","2017-09-01","2017-09-01 17:12:00 UTC","Central Time (US & Canada)",4,"","","false","","",NA,21826,"2017-09-02 23:21:16 UTC","2017-09-06 12:36:35 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-09-02 17:56:07 -0500","","Calle Duraznos 1453, Gómez Palacio, DGO, MX",25.5612716667,-103.5118783333,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7754992","https://static.inaturalist.org/photos/10183462/medium.jpg?1504393302","refugio",7754992,"Mariposa cometa","Insecta",509627,"false",1,0,"Sat Sep 02 2017 17:56:07 GMT-0500 (CDT)","2017-09-02","2017-09-02 22:56:07 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,254484,"2017-09-02 23:01:34 UTC","2017-09-04 15:14:41 UTC","research","",3,"false"
"Heraclides rumiko","2010-06-25 00:00:00 +0000","","Sherman Oaks, Los Angeles, CA, USA",34.1647654825,-118.4618210793,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7754479","https://static.inaturalist.org/photos/10182462/medium.jpg?1504391265","lyndae",7754479,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2010/06/25 11:42 AM UTC","2010-06-25","","UTC",61,"","","false","","",NA,537389,"2017-09-02 22:29:27 UTC","2017-09-04 21:14:47 UTC","research","",NA,"false"
"Heraclides rumiko","2017-09-02 10:13:21 -0700","found already dead in spiderweb in garden","2035 Charlemagne Ave, Long Beach, CA 90815, USA",33.7933158875,-118.1315383911,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7750600","https://static.inaturalist.org/photos/10176260/medium.jpeg?1504372569","joanne36",7750600,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017-09-02 10:13:21 AM PDT","2017-09-02","2017-09-02 17:13:21 UTC","Pacific Time (US & Canada)",NA,"","","false","gps","gps",NA,613475,"2017-09-02 17:16:05 UTC","2017-09-05 11:12:22 UTC","research","",NA,"false"
"Heraclides rumiko","2017-09-01 15:36:45 -0600","","490–584 N Norton Ave, Tucson, AZ, US",32.2287742863,-110.9366122247,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7742842","https://static.inaturalist.org/photos/10163331/medium.jpg?1504306335","sonorandelights",7742842,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Fri Sep 01 2017 15:36:45 GMT-0700 (MST)","2017-09-01","2017-09-01 21:36:45 UTC","Mountain Time (US & Canada)",130,"","","false","","",NA,597767,"2017-09-01 22:52:06 UTC","2017-09-02 04:29:31 UTC","research","CC-BY-NC-SA",3,"false"
"Heraclides rumiko","2017-09-01 11:51:29 -0700","","Los Angeles County, US-CA, US",34.2835895486,-118.6228636266,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7741000","https://static.inaturalist.org/photos/10160228/medium.jpg?1504296674","janeandravenna",7741000,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"Fri Sep 01 2017 11:51:29 GMT-0700 (PDT)","2017-09-01","2017-09-01 18:51:29 UTC","Pacific Time (US & Canada)",NA,"8585 Eatough Ave, Los Angeles, CA, US","obscured","true","","",NA,427570,"2017-09-01 20:11:11 UTC","2017-09-03 23:38:31 UTC","research","",3,"false"
"Heraclides rumiko","2017-09-01 10:24:26 -0700","","531 Turfwood Ln, Solana Beach, CA, US",32.9823692143,-117.2605300696,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7739300","https://static.inaturalist.org/photos/10157323/medium.jpg?1504286713","amarena",7739300,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"Fri Sep 01 2017 10:24:26 GMT-0700 (PDT)","2017-09-01","2017-09-01 17:24:26 UTC","Pacific Time (US & Canada)",5,"","","false","","",NA,50526,"2017-09-01 17:24:57 UTC","2017-09-02 20:23:12 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-08-31 11:56:54 -0500","","Coatzacoalcos, MX-VE, MX",18.1097233794,-94.359913989,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7735190","https://static.inaturalist.org/photos/10150872/medium.jpeg?1504244303","laurawp",7735190,"Mariposa cometa","Insecta",509627,"false",3,0,"2017-08-31 11:56:54 AM CDT","2017-08-31","2017-08-31 16:56:54 UTC","Central Time (US & Canada)",1032,"","","false","gps","gps",NA,202086,"2017-09-01 05:38:19 UTC","2017-09-02 13:01:08 UTC","research","CC-BY-SA",NA,"false"
"Heraclides rumiko","2017-08-31 18:35:51 -0600","","Pima County, US-AZ, US",32.2568993346,-110.9980878459,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7732900","https://static.inaturalist.org/photos/10147569/medium.jpg?1504230918","canicas123",7732900,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Thu Aug 31 2017 18:35:51 GMT-0700 (MST)","2017-08-31","2017-09-01 00:35:51 UTC","Mountain Time (US & Canada)",38,"4602 E Lester St, Tucson, AZ, US","obscured","true","","",NA,549575,"2017-09-01 01:55:08 UTC","2017-09-01 22:54:12 UTC","research","CC-BY-NC-SA",3,"false"
"Heraclides rumiko","2017-08-31 12:19:46 -0700","We have regular visits of swallowtails to our area, but did not look like the regular ones we see & flight pattern was like a hummingbird almost never landing. At first thought it was a hummingbird due it's size, except the wing flap was to slow. Stayed high in the trees even thou we have great butterfly flower shrubs.","3210 Provence Pl, Thousand Oaks, CA, US",34.22283,-118.8448716667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7728751","https://static.inaturalist.org/photos/10140486/medium.jpg?1504208247","inukshuk",7728751,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"Thu Aug 31 2017 12:19:46 GMT-0700 (PDT)","2017-08-31","2017-08-31 19:19:46 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,605651,"2017-08-31 19:37:25 UTC","2017-09-02 20:26:56 UTC","research","",3,"false"
"Heraclides rumiko","2017-08-20 15:20:00 -0400","","Forest Service Road 42",31.9408111111,-109.2928916667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7720165","https://static.inaturalist.org/photos/10126630/medium.jpeg?1504140004","muir",7720165,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"2017/08/20 3:20 PM EDT","2017-08-20","2017-08-20 19:20:00 UTC","Eastern Time (US & Canada)",10,"","","false","","",NA,1000,"2017-08-31 00:43:23 UTC","2017-09-02 22:32:07 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-30 06:47:00 -0700","","Los Angeles County, US-CA, US",34.3542062139,-118.7530796627,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7719551","https://static.inaturalist.org/photos/10125692/medium.jpeg?1504136986","purplesagela",7719551,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017/08/30 6:47 AM PDT","2017-08-30","2017-08-30 13:47:00 UTC","Pacific Time (US & Canada)",NA,"Canoga Park, Los Angeles, CA, USA","obscured","true","","",NA,279499,"2017-08-30 23:49:50 UTC","2017-09-02 23:29:55 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2016-10-23 15:19:55 -0700","","1201–1299 N Baker Ave, Ontario, CA, US",34.0810967116,-117.61996673,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7718984","https://static.inaturalist.org/photos/10124742/medium.jpg?1504134661","drgreenthumb",7718984,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"Sun Oct 23 2016 15:19:55 GMT-0700 (PDT)","2016-10-23","2016-10-23 22:19:55 UTC","Pacific Time (US & Canada)",19,"","","false","","",NA,608193,"2017-08-30 23:10:45 UTC","2017-09-01 16:37:27 UTC","research","",3,"false"
"Heraclides rumiko","2017-08-28 18:21:42 -0700","","10420 Sandstone Ct, Mentone, CA, US",34.0643083333,-117.1291278333,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7696890","https://static.inaturalist.org/photos/10088661/medium.jpg?1503978996","scottryden",7696890,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Mon Aug 28 2017 18:21:42 GMT-0700 (PDT)","2017-08-28","2017-08-29 01:21:42 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,386485,"2017-08-29 03:56:30 UTC","2017-08-29 06:33:42 UTC","research","CC-BY",3,"false"
"Heraclides rumiko","2017-08-17 11:35:00 -0500","","Piletas, Ver., México",19.5870284302,-96.978677362,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7692349","https://static.inaturalist.org/photos/10080475/medium.jpg?1503955044","camamed",7692349,"Mariposa cometa","Insecta",509627,"false",1,0,"2017/08/17 11:35 AM CDT","2017-08-17","2017-08-17 16:35:00 UTC","Central Time (US & Canada)",4,"","","false","","",NA,535202,"2017-08-28 21:18:41 UTC","2017-08-28 22:39:58 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2016-04-24 14:55:07 -0500","","Calle 20 de Noviembre 204–223, Aguascalientes, AGS, MX",21.8258916667,-102.1925666667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7691246","https://static.inaturalist.org/photos/10078584/medium.jpg?1503949689","keny30",7691246,"Mariposa cometa","Insecta",509627,"false",1,0,"Sun Apr 24 2016 14:55:07 GMT-0500 (CDT)","2016-04-24","2016-04-24 19:55:07 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,571041,"2017-08-28 19:47:51 UTC","2017-08-28 22:40:25 UTC","research","",3,"false"
"Heraclides rumiko","2017-08-28 07:51:14 -0600","","2244 W Silverbell Oasis Way, Tucson, AZ, US",32.259545,-111.0149166667,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7688358","https://static.inaturalist.org/photos/10073853/medium.jpg?1503934474","ck2az",7688358,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"Mon Aug 28 2017 07:51:14 GMT-0700 (MST)","2017-08-28","2017-08-28 13:51:14 UTC","Mountain Time (US & Canada)",NA,"","","false","","",NA,264009,"2017-08-28 15:34:29 UTC","2017-08-28 16:19:54 UTC","research","CC-BY",3,"false"
"Heraclides rumiko","2017-08-26 18:52:00 -0700","","Corona, CA, USA",33.8984472222,-117.5072777778,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7684508","https://static.inaturalist.org/photos/10067505/medium.jpg?1503892554","komalt1",7684508,"Western Giant Swallowtail","Insecta",509627,"false",4,1,"2017/08/26 6:52 PM PDT","2017-08-26","2017-08-27 01:52:00 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,279411,"2017-08-28 03:56:35 UTC","2017-08-28 16:24:15 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-26 18:53:00 -0700","Under side of black swallow tail","Corona, CA, USA",33.8984416667,-117.5072611111,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7684376","https://static.inaturalist.org/photos/10067164/medium.jpg?1503891310","komalt1",7684376,"Western Giant Swallowtail","Insecta",509627,"false",4,1,"2017/08/26 6:53 PM PDT","2017-08-26","2017-08-27 01:53:00 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,279411,"2017-08-28 03:39:27 UTC","2017-08-28 16:24:32 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-27 18:08:03 -0600","Visited by 3 swallowtail in Tucson AZ
","85658, Marana, AZ, US",32.5550663769,-111.0981461906,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7682117","https://static.inaturalist.org/photos/10063452/medium.jpg?1503883232","rosemarybolza",7682117,"Western Giant Swallowtail","Insecta",509627,"false",3,1,"Sun Aug 27 2017 18:08:03 GMT-0700 (MST)","2017-08-27","2017-08-28 00:08:03 UTC","Mountain Time (US & Canada)",2501884,"","","false","","",NA,296672,"2017-08-28 01:20:21 UTC","2017-08-28 02:44:59 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-08-19 22:56:00 -0500","","Jalpan de Serra, Querétaro, Mexico",21.2042333333,-99.475365,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7660614","https://static.inaturalist.org/photos/10027271/medium.jpeg?1503770759","sandino_guerrero",7660614,"Mariposa cometa","Insecta",509627,"false",2,0,"2017/08/19 10:56 PM CDT","2017-08-19","2017-08-20 03:56:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,26426,"2017-08-26 18:25:24 UTC","2017-08-28 01:07:48 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-25 10:34:00 -0500","","Agricola, 91500 Coatepec, Ver., México",19.4587398599,-96.963569819,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7653072","https://static.inaturalist.org/photos/10008960/medium.jpg?1503694702","charro",7653072,"Mariposa cometa","Insecta",509627,"false",2,0,"2017/08/25 10:34 AM CDT","2017-08-25","2017-08-25 15:34:00 UTC","Central Time (US & Canada)",4,"","","false","","",NA,24791,"2017-08-26 02:32:49 UTC","2017-08-27 21:09:53 UTC","research","CC-BY-SA",NA,"false"
"Heraclides rumiko","2016-10-22 08:19:00 -0400","","East Beach, Santa Barbara, CA, USA",34.4205083333,-119.6666111111,NA,"Western Giant Swallowtail","https://www.inaturalist.org/observations/7639457","https://static.inaturalist.org/photos/9992847/medium.jpeg?1503624700","kgarner",7639457,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2016/10/22 8:19 AM EDT","2016-10-22","2016-10-22 12:19:00 UTC","Eastern Time (US & Canada)",NA,"","","false","","",NA,2061,"2017-08-25 01:32:26 UTC","2017-08-25 12:53:32 UTC","research","",NA,"false"
"Heraclides rumiko","2017-08-23 12:07:00 -0700","butterfly and blood orange tree
","San Diego County, CA, USA",32.7213944444,-116.78405,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7631342","https://static.inaturalist.org/photos/9979592/medium.jpg?1503588109","rwalker",7631342,"Western Giant Swallowtail","Insecta",509627,"false",3,1,"2017/08/23 12:07 PM PDT","2017-08-23","2017-08-23 19:07:00 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,523137,"2017-08-24 15:22:27 UTC","2017-08-25 15:34:01 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-18 21:51:00 -0600","Selva Baja Caducifolia en Paco´s Reserva de Flora y Fauna","Mazatlán, Sin., México",23.2991026383,-106.4407396317,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7627728","https://static.inaturalist.org/photos/9972639/medium.jpg?1503546864","pacof",7627728,"Western Giant Swallowtail","Insecta",509627,"false",2,1,"2017/08/18 9:51 PM -0600","2017-08-18","2017-08-19 03:51:00 UTC","Central America",271,"","","false","","",NA,42186,"2017-08-24 05:08:38 UTC","2017-08-27 00:27:10 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-16 04:55:00 -0700","","Mayflower Village, CA, USA",34.121681746,-118.004193306,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7600267","https://static.inaturalist.org/photos/9930215/medium.jpeg?1503374979","neontetraploid",7600267,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017/08/16 4:55 AM PDT","2017-08-16","2017-08-16 11:55:00 UTC","Pacific Time (US & Canada)",61,"","","false","","",NA,220795,"2017-08-22 04:19:23 UTC","2017-08-23 12:59:51 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-21 17:20:15 +0500","","Anacleto Zapata 3004, Granjitas de La Silla, 67170 Guadalupe, N.L., México",25.6610816667,-100.2408216667,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7595965","https://static.inaturalist.org/photos/9923670/medium.jpeg?1503354085","angeldaniel",7595965,"Mariposa cometa","Insecta",509627,"false",1,0,"2017-08-21 5:20:15 p. m. GMT-05:00","2017-08-21","2017-08-21 12:20:15 UTC","Ekaterinburg",3,"","","false","","",NA,306017,"2017-08-21 22:21:16 UTC","2017-08-23 03:31:24 UTC","research","CC-BY-NC-ND",NA,"false"
"Heraclides rumiko","2017-08-21 10:24:00 -0500","","Bustamante, N.L., México",26.44923368,-100.5770571399,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7595734","https://static.inaturalist.org/photos/9923341/medium.jpeg?1503352898","panza_rayada",7595734,"Mariposa cometa","Insecta",509627,"false",4,0,"2017/08/21 10:24 AM CDT","2017-08-21","2017-08-21 15:24:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,127156,"2017-08-21 22:03:13 UTC","2017-08-23 02:47:15 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-20 15:43:20 -0700","","1003 Guildford Ct, Encinitas, CA, US",33.0654416667,-117.2810583333,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7594050","https://static.inaturalist.org/photos/9920454/medium.jpg?1503345567","sobek",7594050,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"Sun Aug 20 2017 15:43:20 GMT-0700 (PDT)","2017-08-20","2017-08-20 22:43:20 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,113881,"2017-08-21 19:59:25 UTC","2017-08-22 06:12:10 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-08-20 15:23:00 -0600","","La Paz, B.C.S., México",23.6888436923,-109.9417305093,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7582706","https://static.inaturalist.org/photos/9904783/medium.jpeg?1503292268","pioleon",7582706,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"2017/08/20 3:23 PM MDT","2017-08-20","2017-08-20 21:23:00 UTC","Mountain Time (US & Canada)",340,"","","false","","",NA,167064,"2017-08-21 05:18:36 UTC","2017-08-21 14:53:38 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-20 14:47:32 -0700","Need help identifying.  Large butterfly hovering over Meyer lemon tree in late afternoon.  Captured under clear, sunny conditions.  Was able to get within a foot several times as it was focused on the tree.","1491 Trenton Dr, Riverside, CA, US",33.9439500177,-117.3437240158,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7577056","https://static.inaturalist.org/photos/9896943/medium.jpg?1503270621","jzeeb",7577056,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Sun Aug 20 2017 14:47:32 GMT-0700 (PDT)","2017-08-20","2017-08-20 21:47:32 UTC","Pacific Time (US & Canada)",19,"","","false","","",NA,516775,"2017-08-20 23:09:57 UTC","2017-08-21 14:25:53 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-08-20 08:35:32 -0500","","NL 36, Nuevo León, México",24.9183387756,-99.3896942139,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7569453","https://static.inaturalist.org/photos/9884337/medium.jpeg?1503236768","ruiz0812",7569453,"Mariposa cometa","Insecta",509627,"false",2,0,"2017-08-20 8:35:32 AM CDT","2017-08-20","2017-08-20 13:35:32 UTC","Central Time (US & Canada)",NA,"","","false","gps","gps",NA,27390,"2017-08-20 13:46:03 UTC","2017-08-26 03:17:45 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-19 13:00:46 -0700","","1057 Essex St, San Diego, CA, US",32.7473216667,-117.1538471667,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7561640","https://static.inaturalist.org/photos/9871804/medium.jpg?1503182597","dean_leavitt",7561640,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Sat Aug 19 2017 13:00:46 GMT-0700 (PDT)","2017-08-19","2017-08-19 20:00:46 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,25718,"2017-08-19 22:43:09 UTC","2017-08-21 22:13:06 UTC","research","CC-BY-NC",3,"false"
"Heraclides rumiko","2017-08-19 12:59:00 -0700","","6632 Eldridge St, San Diego, CA 92120, USA",32.7913925,-117.0776951,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7560491","https://static.inaturalist.org/photos/9870071/medium.jpeg?1503178224","mhrains",7560491,"Western Giant Swallowtail","Insecta",509627,"false",3,0,"2017/08/19 12:59 PM PDT","2017-08-19","2017-08-19 19:59:00 UTC","Pacific Time (US & Canada)",43,"","","false","","",NA,469445,"2017-08-19 21:30:41 UTC","2017-08-24 19:54:51 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-14 14:34:34 -0700","","870 W 21st St, Los Angeles, CA 90007, USA",34.0343971252,-118.2786483765,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7550656","https://static.inaturalist.org/photos/9854936/medium.jpg?1503109045","dmh0716",7550656,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"2017-08-14 2:34:34 PM PDT","2017-08-14","2017-08-14 21:34:34 UTC","Pacific Time (US & Canada)",NA,"","","false","gps","gps",NA,46738,"2017-08-19 02:17:24 UTC","2017-08-19 15:43:02 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-18 13:44:49 -0700","","18241 Mandarin Ln, Yorba Linda, CA 92886, USA",33.8927764893,-117.8161087036,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7546465","https://static.inaturalist.org/photos/9847950/medium.jpeg?1503091042","treesrfree",7546465,"Western Giant Swallowtail","Insecta",509627,"false",2,0,"2017-08-18 1:44:49 PM PDT","2017-08-18","2017-08-18 20:44:49 UTC","Pacific Time (US & Canada)",NA,"","","false","gps","gps",NA,583647,"2017-08-18 21:17:12 UTC","2017-09-01 02:03:52 UTC","research","CC-BY-NC",NA,"false"
"Heraclides rumiko","2017-08-18 10:49:29 -0700","","Los Angeles County, US-CA, US",33.840363031,-118.302456299,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7544505","https://static.inaturalist.org/photos/9844537/medium.jpg?1503079027","melissamw",7544505,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Fri Aug 18 2017 10:49:29 GMT-0700 (PDT)","2017-08-18","2017-08-18 17:49:29 UTC","Pacific Time (US & Canada)",NA,"5605 Edgemere Dr, Torrance, CA, US","obscured","true","","",NA,471137,"2017-08-18 17:57:05 UTC","2017-08-18 18:02:19 UTC","research","",3,"false"
"Heraclides rumiko","2017-08-17 09:51:12 -0700","","Calle de la Reforma, Hermosillo, SON, MX",29.0823,-110.966575,"","Western Giant Swallowtail","https://www.inaturalist.org/observations/7534068","https://static.inaturalist.org/photos/9827434/medium.jpg?1502999061","felidaecatcher",7534068,"Western Giant Swallowtail","Insecta",509627,"false",1,0,"Thu Aug 17 2017 09:51:12 GMT-0700 (GMT-7)","2017-08-17","2017-08-17 16:51:12 UTC","Arizona",NA,"","","false","","",NA,477288,"2017-08-17 19:44:06 UTC","2017-08-18 01:25:54 UTC","research","CC-BY-NC",3,"false"
